img_fpath,mask_fpath,defect_id
data/MT_dset/MT_Blowhole/Imgs/exp3_num_346347.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_346347.png,0
data/MT_dset/MT_Blowhole/Imgs/exp4_num_36258.jpg,data/MT_dset/MT_Blowhole/Imgs/exp4_num_36258.png,0
data/MT_dset/MT_Blowhole/Imgs/exp6_num_308130.jpg,data/MT_dset/MT_Blowhole/Imgs/exp6_num_308130.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_346311.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_346311.png,0
data/MT_dset/MT_Blowhole/Imgs/exp3_num_51711.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_51711.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_291077.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_291077.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_317483.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_317483.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_327970.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_327970.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_3746.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_3746.png,0
data/MT_dset/MT_Blowhole/Imgs/exp6_num_40515.jpg,data/MT_dset/MT_Blowhole/Imgs/exp6_num_40515.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_9549.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_9549.png,0
data/MT_dset/MT_Blowhole/Imgs/exp4_num_4779.jpg,data/MT_dset/MT_Blowhole/Imgs/exp4_num_4779.png,0
data/MT_dset/MT_Blowhole/Imgs/exp2_num_3696.jpg,data/MT_dset/MT_Blowhole/Imgs/exp2_num_3696.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_308015.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_308015.png,0
data/MT_dset/MT_Blowhole/Imgs/exp4_num_317540.jpg,data/MT_dset/MT_Blowhole/Imgs/exp4_num_317540.png,0
data/MT_dset/MT_Blowhole/Imgs/exp3_num_54291.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_54291.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_308098.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_308098.png,0
data/MT_dset/MT_Blowhole/Imgs/exp6_num_36280.jpg,data/MT_dset/MT_Blowhole/Imgs/exp6_num_36280.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_265149.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_265149.png,0
data/MT_dset/MT_Blowhole/Imgs/exp6_num_262705.jpg,data/MT_dset/MT_Blowhole/Imgs/exp6_num_262705.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_108889.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_108889.png,0
data/MT_dset/MT_Blowhole/Imgs/exp3_num_262601.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_262601.png,0
data/MT_dset/MT_Blowhole/Imgs/exp4_num_262626.jpg,data/MT_dset/MT_Blowhole/Imgs/exp4_num_262626.png,0
data/MT_dset/MT_Blowhole/Imgs/exp3_num_36246.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_36246.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_54331.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_54331.png,0
data/MT_dset/MT_Blowhole/Imgs/exp2_num_108741.jpg,data/MT_dset/MT_Blowhole/Imgs/exp2_num_108741.png,0
data/MT_dset/MT_Blowhole/Imgs/exp2_num_262572.jpg,data/MT_dset/MT_Blowhole/Imgs/exp2_num_262572.png,0
data/MT_dset/MT_Blowhole/Imgs/exp4_num_40450.jpg,data/MT_dset/MT_Blowhole/Imgs/exp4_num_40450.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_4944.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_4944.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_6984.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_6984.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_265077.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_265077.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_5022.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_5022.png,0
data/MT_dset/MT_Blowhole/Imgs/exp2_num_9496.jpg,data/MT_dset/MT_Blowhole/Imgs/exp2_num_9496.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_108791.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_108791.png,0
data/MT_dset/MT_Blowhole/Imgs/exp3_num_3710.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_3710.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_322605.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_322605.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_4727.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_4727.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_54246.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_54246.png,0
data/MT_dset/MT_Blowhole/Imgs/exp1_num_3667.jpg,data/MT_dset/MT_Blowhole/Imgs/exp1_num_3667.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_40480.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_40480.png,0
data/MT_dset/MT_Blowhole/Imgs/exp2_num_40424.jpg,data/MT_dset/MT_Blowhole/Imgs/exp2_num_40424.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_36269.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_36269.png,0
data/MT_dset/MT_Blowhole/Imgs/exp6_num_4841.jpg,data/MT_dset/MT_Blowhole/Imgs/exp6_num_4841.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_297552.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_297552.png,0
data/MT_dset/MT_Blowhole/Imgs/exp3_num_317526.jpg,data/MT_dset/MT_Blowhole/Imgs/exp3_num_317526.png,0
data/MT_dset/MT_Blowhole/Imgs/exp2_num_308043.jpg,data/MT_dset/MT_Blowhole/Imgs/exp2_num_308043.png,0
data/MT_dset/MT_Blowhole/Imgs/exp5_num_322672.jpg,data/MT_dset/MT_Blowhole/Imgs/exp5_num_322672.png,0
data/MT_dset/MT_Break/Imgs/exp5_num_348696.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_348696.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_194202.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_194202.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_242089.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_242089.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_98305.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_98305.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_26146.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_26146.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_284552.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_284552.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_105807.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_105807.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_116999.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_116999.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_276416.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_276416.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_284593.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_284593.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_105879.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_105879.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_241913.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_241913.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_105826.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_105826.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_116981.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_116981.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_26163.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_26163.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_271361.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_271361.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_194256.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_194256.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_117060.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_117060.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_276401.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_276401.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_98116.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_98116.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_320724.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_320724.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_62606.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_62606.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_271400.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_271400.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_242123.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_242123.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_62577.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_62577.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_356756.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_356756.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_271384.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_271384.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_356817.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_356817.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_304328.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_304328.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_26130.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_26130.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_320759.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_320759.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_284532.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_284532.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_276373.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_276373.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_276451.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_276451.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_194220.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_194220.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_194304.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_194304.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_348629.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_348629.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_304305.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_304305.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_62553.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_62553.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_62619.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_62619.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_284520.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_284520.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_320705.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_320705.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_62592.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_62592.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_194173.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_194173.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_320689.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_320689.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_149097.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_149097.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_149023.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_149023.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_271434.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_271434.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_105851.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_105851.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_26212.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_26212.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_194236.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_194236.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_304317.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_304317.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_26106.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_26106.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_241926.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_241926.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_356745.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_356745.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_320673.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_320673.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_98336.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_98336.png,1
data/MT_dset/MT_Break/Imgs/exp4_num_348673.jpg,data/MT_dset/MT_Break/Imgs/exp4_num_348673.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_105927.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_105927.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_284482.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_284482.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_98102.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_98102.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_348661.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_348661.png,1
data/MT_dset/MT_Break/Imgs/exp2_num_348648.jpg,data/MT_dset/MT_Break/Imgs/exp2_num_348648.png,1
data/MT_dset/MT_Break/Imgs/exp5_num_356780.jpg,data/MT_dset/MT_Break/Imgs/exp5_num_356780.png,1
data/MT_dset/MT_Break/Imgs/exp3_num_276387.jpg,data/MT_dset/MT_Break/Imgs/exp3_num_276387.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_304290.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_304290.png,1
data/MT_dset/MT_Break/Imgs/exp6_num_271512.jpg,data/MT_dset/MT_Break/Imgs/exp6_num_271512.png,1
data/MT_dset/MT_Break/Imgs/exp1_num_98080.jpg,data/MT_dset/MT_Break/Imgs/exp1_num_98080.png,1
data/MT_dset/MT_Crack/Imgs/exp4_num_32185.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_32185.png,2
data/MT_dset/MT_Crack/Imgs/exp6_num_342249.jpg,data/MT_dset/MT_Crack/Imgs/exp6_num_342249.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_342162.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_342162.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_86854.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_86854.png,2
data/MT_dset/MT_Crack/Imgs/exp1_num_276355.jpg,data/MT_dset/MT_Crack/Imgs/exp1_num_276355.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_88170.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_88170.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_32153.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_32153.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_265677.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_265677.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_85602.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_85602.png,2
data/MT_dset/MT_Crack/Imgs/exp1_num_342140.jpg,data/MT_dset/MT_Crack/Imgs/exp1_num_342140.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_32201.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_32201.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_116527.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_116527.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_3247.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_3247.png,2
data/MT_dset/MT_Crack/Imgs/exp6_num_86064.jpg,data/MT_dset/MT_Crack/Imgs/exp6_num_86064.png,2
data/MT_dset/MT_Crack/Imgs/exp1_num_86828.jpg,data/MT_dset/MT_Crack/Imgs/exp1_num_86828.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_249619.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_249619.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_265695.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_265695.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_339932.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_339932.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_85897.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_85897.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_249637.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_249637.png,2
data/MT_dset/MT_Crack/Imgs/exp6_num_265737.jpg,data/MT_dset/MT_Crack/Imgs/exp6_num_265737.png,2
data/MT_dset/MT_Crack/Imgs/exp6_num_32235.jpg,data/MT_dset/MT_Crack/Imgs/exp6_num_32235.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_342190.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_342190.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_86031.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_86031.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_342212.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_342212.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_32171.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_32171.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_265659.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_265659.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_116553.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_116553.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_339867.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_339867.png,2
data/MT_dset/MT_Crack/Imgs/exp6_num_88201.jpg,data/MT_dset/MT_Crack/Imgs/exp6_num_88201.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_3234.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_3234.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_249762.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_249762.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_116575.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_116575.png,2
data/MT_dset/MT_Crack/Imgs/exp1_num_32128.jpg,data/MT_dset/MT_Crack/Imgs/exp1_num_32128.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_86892.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_86892.png,2
data/MT_dset/MT_Crack/Imgs/exp6_num_116623.jpg,data/MT_dset/MT_Crack/Imgs/exp6_num_116623.png,2
data/MT_dset/MT_Crack/Imgs/exp5_num_85642.jpg,data/MT_dset/MT_Crack/Imgs/exp5_num_85642.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_3223.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_3223.png,2
data/MT_dset/MT_Crack/Imgs/exp1_num_265613.jpg,data/MT_dset/MT_Crack/Imgs/exp1_num_265613.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_339841.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_339841.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_85998.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_85998.png,2
data/MT_dset/MT_Crack/Imgs/exp2_num_85846.jpg,data/MT_dset/MT_Crack/Imgs/exp2_num_85846.png,2
data/MT_dset/MT_Crack/Imgs/exp4_num_88149.jpg,data/MT_dset/MT_Crack/Imgs/exp4_num_88149.png,2
data/MT_dset/MT_Crack/Imgs/exp1_num_249594.jpg,data/MT_dset/MT_Crack/Imgs/exp1_num_249594.png,2
data/MT_dset/MT_Crack/Imgs/exp3_num_339854.jpg,data/MT_dset/MT_Crack/Imgs/exp3_num_339854.png,2
data/MT_dset/MT_Fray/Imgs/exp2_num_136286.jpg,data/MT_dset/MT_Fray/Imgs/exp2_num_136286.png,3
data/MT_dset/MT_Fray/Imgs/exp1_num_136254.jpg,data/MT_dset/MT_Fray/Imgs/exp1_num_136254.png,3
data/MT_dset/MT_Fray/Imgs/exp1_num_258511.jpg,data/MT_dset/MT_Fray/Imgs/exp1_num_258511.png,3
